tf	group	offset_bp	protection_score	n_sites	site_coordinate	lineage
RORA	Mixed_myeloid	-64	0.00011355649492523047	5000	motif_center	T_NK
RORA	Mixed_myeloid	-63	0.00011631019737323028	5000	motif_center	T_NK
RORA	Mixed_myeloid	-62	9.443771170623665e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-61	7.200217582687416e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-60	6.230071196149274e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-59	6.718876198596405e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-58	5.915549433515178e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-57	5.7190060721030566e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-56	5.526914676834676e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-55	-9.709318970403582e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	-54	-6.840127706622331e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-53	-3.556766842234722e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-52	-2.92353327771039e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-51	-1.865655973553714e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-50	-7.070584813422681e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-49	-8.695177446140304e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-48	-5.400555556965255e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-47	-3.785652622958959e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-46	-5.275244292285647e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-45	-1.9444824682813763e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-44	4.4796439641526034e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-43	8.390608086283283e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-42	8.8737826024257e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-41	6.836200154064151e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-40	5.512773246897553e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-39	5.8187837434193514e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-38	4.811711770863784e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-37	2.2172347433036758e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-36	4.584920994062233e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-35	5.9583675314036234e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-34	0.0001589657401456718	5000	motif_center	T_NK
RORA	Mixed_myeloid	-33	0.0002344771479850724	5000	motif_center	T_NK
RORA	Mixed_myeloid	-32	0.000227753295986898	5000	motif_center	T_NK
RORA	Mixed_myeloid	-31	0.00022604188940827767	5000	motif_center	T_NK
RORA	Mixed_myeloid	-30	0.00023117349029769902	5000	motif_center	T_NK
RORA	Mixed_myeloid	-29	0.0002922852478869382	5000	motif_center	T_NK
RORA	Mixed_myeloid	-28	0.00033247908587872004	5000	motif_center	T_NK
RORA	Mixed_myeloid	-27	0.000300124723315239	5000	motif_center	T_NK
RORA	Mixed_myeloid	-26	0.0002563993896548718	5000	motif_center	T_NK
RORA	Mixed_myeloid	-25	0.0002799361440681274	5000	motif_center	T_NK
RORA	Mixed_myeloid	-24	0.00027173396059303016	5000	motif_center	T_NK
RORA	Mixed_myeloid	-23	0.00025921987153092966	5000	motif_center	T_NK
RORA	Mixed_myeloid	-22	0.00025415112099997543	5000	motif_center	T_NK
RORA	Mixed_myeloid	-21	0.00012152952800052524	5000	motif_center	T_NK
RORA	Mixed_myeloid	-20	3.5974899105135644e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-19	0.00013883870155659978	5000	motif_center	T_NK
RORA	Mixed_myeloid	-18	0.0002322236398283454	5000	motif_center	T_NK
RORA	Mixed_myeloid	-17	0.0002313502594899564	5000	motif_center	T_NK
RORA	Mixed_myeloid	-16	6.746242888248152e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-15	-5.4111619685378014e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-14	-5.961769611116663e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	-13	4.886742862442953e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	-12	4.180703935642051e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-11	5.17075342706271e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-10	1.80607774427949e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-9	-3.522319798427917e-07	5000	motif_center	T_NK
RORA	Mixed_myeloid	-8	4.294901196915009e-07	5000	motif_center	T_NK
RORA	Mixed_myeloid	-7	3.319239028767894e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-6	-3.0601045347394135e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	-5	-2.2643730272376567e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-4	3.929557997224857e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-3	8.129379238306592e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-2	8.78015898726288e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	-1	3.0971620949960584e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	0	0.0001864477621014147	5000	motif_center	T_NK
RORA	Mixed_myeloid	1	0.00034760938622317586	5000	motif_center	T_NK
RORA	Mixed_myeloid	2	0.00027028050875758415	5000	motif_center	T_NK
RORA	Mixed_myeloid	3	0.00017952880624598965	5000	motif_center	T_NK
RORA	Mixed_myeloid	4	0.0001955351085923024	5000	motif_center	T_NK
RORA	Mixed_myeloid	5	0.0004033342077784125	5000	motif_center	T_NK
RORA	Mixed_myeloid	6	0.0005074681422691492	5000	motif_center	T_NK
RORA	Mixed_myeloid	7	0.000435680712250963	5000	motif_center	T_NK
RORA	Mixed_myeloid	8	0.0004054214149424953	5000	motif_center	T_NK
RORA	Mixed_myeloid	9	0.00035747190643823333	5000	motif_center	T_NK
RORA	Mixed_myeloid	10	0.00038870148081155114	5000	motif_center	T_NK
RORA	Mixed_myeloid	11	0.0004051359625983817	5000	motif_center	T_NK
RORA	Mixed_myeloid	12	0.0003544877487241284	5000	motif_center	T_NK
RORA	Mixed_myeloid	13	0.00030216479036212053	5000	motif_center	T_NK
RORA	Mixed_myeloid	14	0.00021753329821191112	5000	motif_center	T_NK
RORA	Mixed_myeloid	15	0.00029985890850566703	5000	motif_center	T_NK
RORA	Mixed_myeloid	16	0.00034554967356674243	5000	motif_center	T_NK
RORA	Mixed_myeloid	17	0.0002758245749222856	5000	motif_center	T_NK
RORA	Mixed_myeloid	18	0.00020254834058880877	5000	motif_center	T_NK
RORA	Mixed_myeloid	19	0.0001555599426575128	5000	motif_center	T_NK
RORA	Mixed_myeloid	20	0.00020865414689031888	5000	motif_center	T_NK
RORA	Mixed_myeloid	21	0.0002220049542836734	5000	motif_center	T_NK
RORA	Mixed_myeloid	22	0.00018058288572610388	5000	motif_center	T_NK
RORA	Mixed_myeloid	23	0.00016749658018066745	5000	motif_center	T_NK
RORA	Mixed_myeloid	24	0.00016777286690331612	5000	motif_center	T_NK
RORA	Mixed_myeloid	25	0.00016932845366805348	5000	motif_center	T_NK
RORA	Mixed_myeloid	26	0.00013247362717229254	5000	motif_center	T_NK
RORA	Mixed_myeloid	27	0.00011224314852461073	5000	motif_center	T_NK
RORA	Mixed_myeloid	28	0.00013078186246043245	5000	motif_center	T_NK
RORA	Mixed_myeloid	29	0.00013241339491000276	5000	motif_center	T_NK
RORA	Mixed_myeloid	30	0.0001410895849707594	5000	motif_center	T_NK
RORA	Mixed_myeloid	31	0.00013277086431308502	5000	motif_center	T_NK
RORA	Mixed_myeloid	32	0.00015959294432638235	5000	motif_center	T_NK
RORA	Mixed_myeloid	33	0.0002200696359106473	5000	motif_center	T_NK
RORA	Mixed_myeloid	34	0.0002711119847397009	5000	motif_center	T_NK
RORA	Mixed_myeloid	35	0.00033772852957579796	5000	motif_center	T_NK
RORA	Mixed_myeloid	36	0.00030491979948726834	5000	motif_center	T_NK
RORA	Mixed_myeloid	37	0.00024892654822033546	5000	motif_center	T_NK
RORA	Mixed_myeloid	38	0.0002400801331254223	5000	motif_center	T_NK
RORA	Mixed_myeloid	39	0.00025279456321776906	5000	motif_center	T_NK
RORA	Mixed_myeloid	40	0.00024035903910180892	5000	motif_center	T_NK
RORA	Mixed_myeloid	41	0.00019762493473149444	5000	motif_center	T_NK
RORA	Mixed_myeloid	42	0.00015058154103585663	5000	motif_center	T_NK
RORA	Mixed_myeloid	43	0.00010769947212603331	5000	motif_center	T_NK
RORA	Mixed_myeloid	44	0.0001319668807217055	5000	motif_center	T_NK
RORA	Mixed_myeloid	45	7.767979785941849e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	46	-1.2910845313753114e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	47	-2.19824798457207e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	48	-3.946187574238981e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	49	-3.0539513413869145e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	50	-7.245130405113829e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	51	-0.00010986917747580821	5000	motif_center	T_NK
RORA	Mixed_myeloid	52	-0.00014143396217955505	5000	motif_center	T_NK
RORA	Mixed_myeloid	53	-0.0001884694983864581	5000	motif_center	T_NK
RORA	Mixed_myeloid	54	-0.0001728167380893983	5000	motif_center	T_NK
RORA	Mixed_myeloid	55	-0.00017709983798624984	5000	motif_center	T_NK
RORA	Mixed_myeloid	56	-0.00020260333628219218	5000	motif_center	T_NK
RORA	Mixed_myeloid	57	-0.00018612171612183244	5000	motif_center	T_NK
RORA	Mixed_myeloid	58	-0.00012565942754679286	5000	motif_center	T_NK
RORA	Mixed_myeloid	59	-0.00013944496087044123	5000	motif_center	T_NK
RORA	Mixed_myeloid	60	-0.00015947902807262248	5000	motif_center	T_NK
RORA	Mixed_myeloid	61	-0.0001438550750324655	5000	motif_center	T_NK
RORA	Mixed_myeloid	62	-0.0001293375779768775	5000	motif_center	T_NK
RORA	Mixed_myeloid	63	-0.00011963480343657896	5000	motif_center	T_NK
RORA	Mixed_myeloid	64	-6.348704032339749e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	65	-8.402523164900439e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	66	-3.721491492788024e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	67	1.7027646075164476e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	68	3.881240190494644e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	69	7.688236627597734e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	70	2.705777370314716e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	71	-8.80844300086463e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	72	-9.083420927088765e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	73	-2.470475503991423e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	74	2.481343382691563e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	75	-1.290953506127325e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	76	-9.687061485316815e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	77	-8.60941168429356e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	78	-3.8346251445630676e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	79	-8.314268597250886e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	80	-0.00011340198353784357	5000	motif_center	T_NK
RORA	Mixed_myeloid	81	-0.00016027253354494427	5000	motif_center	T_NK
RORA	Mixed_myeloid	82	-0.00017875101318009243	5000	motif_center	T_NK
RORA	Mixed_myeloid	83	-0.00016846424041239063	5000	motif_center	T_NK
RORA	Mixed_myeloid	84	-0.00018181373831062126	5000	motif_center	T_NK
RORA	Mixed_myeloid	85	-0.00020377657540497423	5000	motif_center	T_NK
RORA	Mixed_myeloid	86	-0.00021134892850357533	5000	motif_center	T_NK
RORA	Mixed_myeloid	87	-0.0002416789334775916	5000	motif_center	T_NK
RORA	Mixed_myeloid	88	-0.0002457119340111341	5000	motif_center	T_NK
RORA	Mixed_myeloid	89	-0.00024377137862879178	5000	motif_center	T_NK
RORA	Mixed_myeloid	90	-0.00023656173403915947	5000	motif_center	T_NK
RORA	Mixed_myeloid	91	-0.00018524571738072872	5000	motif_center	T_NK
RORA	Mixed_myeloid	92	-0.00014554160176477723	5000	motif_center	T_NK
RORA	Mixed_myeloid	93	-0.0001436586612373102	5000	motif_center	T_NK
RORA	Mixed_myeloid	94	-0.00010598545050715617	5000	motif_center	T_NK
RORA	Mixed_myeloid	95	-0.0001276104574264988	5000	motif_center	T_NK
RORA	Mixed_myeloid	96	-0.00010214886080887452	5000	motif_center	T_NK
RORA	Mixed_myeloid	97	-0.00011819706552038123	5000	motif_center	T_NK
RORA	Mixed_myeloid	98	-0.00012533469187503768	5000	motif_center	T_NK
RORA	Mixed_myeloid	99	-0.00010604044564281254	5000	motif_center	T_NK
RORA	Mixed_myeloid	100	-5.008123830481121e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	101	2.0424273032990103e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	102	7.182278406194301e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	103	5.627608700025646e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	104	4.589372805517775e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	105	1.4785929480242137e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	106	-2.085113890256318e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	107	3.3022167946138506e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	108	5.095462138454037e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	109	4.444944134496427e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	110	2.2655518583834626e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	111	-7.559257280733041e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	112	-2.5307083650714848e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	113	-5.9734252599970544e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	114	-0.00010464591652864595	5000	motif_center	T_NK
RORA	Mixed_myeloid	115	-0.0001420205806200469	5000	motif_center	T_NK
RORA	Mixed_myeloid	116	-0.00014380793372222467	5000	motif_center	T_NK
RORA	Mixed_myeloid	117	-0.0001477243968730892	5000	motif_center	T_NK
RORA	Mixed_myeloid	118	-0.00016872350297229702	5000	motif_center	T_NK
RORA	Mixed_myeloid	119	-0.00019875234293228062	5000	motif_center	T_NK
RORA	Mixed_myeloid	120	-0.00021626840170602991	5000	motif_center	T_NK
RORA	Mixed_myeloid	121	-0.00025286265448918373	5000	motif_center	T_NK
RORA	Mixed_myeloid	122	-0.0002885390068524409	5000	motif_center	T_NK
RORA	Mixed_myeloid	123	-0.0002724763998389248	5000	motif_center	T_NK
RORA	Mixed_myeloid	124	-0.00023997669244569479	5000	motif_center	T_NK
RORA	Mixed_myeloid	125	-0.0002487707309306612	5000	motif_center	T_NK
RORA	Mixed_myeloid	126	-0.00019996355418742473	5000	motif_center	T_NK
RORA	Mixed_myeloid	127	-0.00015494582827507448	5000	motif_center	T_NK
RORA	Mixed_myeloid	128	-0.00022211363662282598	5000	motif_center	T_NK
RORA	Mixed_myeloid	129	-0.0002510582801131967	5000	motif_center	T_NK
RORA	Mixed_myeloid	130	-0.00023534790625600634	5000	motif_center	T_NK
RORA	Mixed_myeloid	131	-0.00023315463477798903	5000	motif_center	T_NK
RORA	Mixed_myeloid	132	-0.0002100447505698328	5000	motif_center	T_NK
RORA	Mixed_myeloid	133	-0.00019920278437695824	5000	motif_center	T_NK
RORA	Mixed_myeloid	134	-0.00014094686091277366	5000	motif_center	T_NK
RORA	Mixed_myeloid	135	-5.626037306776183e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	136	-3.458822633349741e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	137	-4.5980145795950986e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	138	-6.530189057900792e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	139	-5.3666419007948954e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	140	-6.34451390779207e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	141	-9.637564547998554e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	142	-8.38445328989676e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	143	-6.64109657184473e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	144	-7.379345341050657e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	145	-5.3018257558819486e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	146	-3.93204573416522e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	147	-9.1060726328503e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	148	-0.00016548139211913955	5000	motif_center	T_NK
RORA	Mixed_myeloid	149	-0.00015014289209199384	5000	motif_center	T_NK
RORA	Mixed_myeloid	150	-0.0001233430462957534	5000	motif_center	T_NK
RORA	Mixed_myeloid	151	-0.00011144414208062291	5000	motif_center	T_NK
RORA	Mixed_myeloid	152	-8.763067029877569e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	153	-0.00010736225724307727	5000	motif_center	T_NK
RORA	Mixed_myeloid	154	-0.00010757305042203387	5000	motif_center	T_NK
RORA	Mixed_myeloid	155	-0.00011438841105157905	5000	motif_center	T_NK
RORA	Mixed_myeloid	156	-0.00013915339236433366	5000	motif_center	T_NK
RORA	Mixed_myeloid	157	-0.00014521240503305444	5000	motif_center	T_NK
RORA	Mixed_myeloid	158	-0.00013060311592488815	5000	motif_center	T_NK
RORA	Mixed_myeloid	159	-0.000117846049212781	5000	motif_center	T_NK
RORA	Mixed_myeloid	160	-0.00010429216959003491	5000	motif_center	T_NK
RORA	Mixed_myeloid	161	-3.6350531734171115e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	162	1.0706625474816989e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	163	2.6602302377917546e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	164	-2.3031203130775835e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	165	2.5090950855080618e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	166	1.424358926534761e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	167	-6.675049000853979e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	168	3.631230495011609e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	169	0.00011292807232438475	5000	motif_center	T_NK
RORA	Mixed_myeloid	170	0.00011267220850369767	5000	motif_center	T_NK
RORA	Mixed_myeloid	171	0.00010907180244324778	5000	motif_center	T_NK
RORA	Mixed_myeloid	172	9.038527989246653e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	173	4.6872418000449244e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	174	3.073460223560788e-06	5000	motif_center	T_NK
RORA	Mixed_myeloid	175	-1.5054062854058352e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	176	-4.047213679268238e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	177	-8.225011509217176e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	178	-0.00011216610024431407	5000	motif_center	T_NK
RORA	Mixed_myeloid	179	-0.00014810478434321497	5000	motif_center	T_NK
RORA	Mixed_myeloid	180	-0.00018101632625413177	5000	motif_center	T_NK
RORA	Mixed_myeloid	181	-0.00025569567792147656	5000	motif_center	T_NK
RORA	Mixed_myeloid	182	-0.00033124702393062507	5000	motif_center	T_NK
RORA	Mixed_myeloid	183	-0.0003425364820571074	5000	motif_center	T_NK
RORA	Mixed_myeloid	184	-0.0003452144628578102	5000	motif_center	T_NK
RORA	Mixed_myeloid	185	-0.0003786245585639422	5000	motif_center	T_NK
RORA	Mixed_myeloid	186	-0.00043688900146022624	5000	motif_center	T_NK
RORA	Mixed_myeloid	187	-0.0004649327402845736	5000	motif_center	T_NK
RORA	Mixed_myeloid	188	-0.00045150259955279185	5000	motif_center	T_NK
RORA	Mixed_myeloid	189	-0.00046165845620812747	5000	motif_center	T_NK
RORA	Mixed_myeloid	190	-0.0004608141612347798	5000	motif_center	T_NK
RORA	Mixed_myeloid	191	-0.0004435483379719861	5000	motif_center	T_NK
RORA	Mixed_myeloid	192	-0.00039974699207727827	5000	motif_center	T_NK
RORA	Mixed_myeloid	193	-0.000403295836244899	5000	motif_center	T_NK
RORA	Mixed_myeloid	194	-0.0003728300469748821	5000	motif_center	T_NK
RORA	Mixed_myeloid	195	-0.00032316263508897674	5000	motif_center	T_NK
RORA	Mixed_myeloid	196	-0.00032679402796457644	5000	motif_center	T_NK
RORA	Mixed_myeloid	197	-0.0003174274965529406	5000	motif_center	T_NK
RORA	Mixed_myeloid	198	-0.00027193201702124976	5000	motif_center	T_NK
RORA	Mixed_myeloid	199	-0.00023489549954590306	5000	motif_center	T_NK
RORA	Mixed_myeloid	200	-0.00019272620993173156	5000	motif_center	T_NK
RORA	Mixed_myeloid	201	-0.00015673309845091413	5000	motif_center	T_NK
RORA	Mixed_myeloid	202	-5.7749298919371195e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	203	-2.3238042887625387e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	204	-2.527104062319957e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	205	-1.3082318559002291e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	206	-6.230280077956785e-07	5000	motif_center	T_NK
RORA	Mixed_myeloid	207	3.9726546753051165e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	208	6.532331662596584e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	209	7.660739098591749e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	210	0.0001024257660964512	5000	motif_center	T_NK
RORA	Mixed_myeloid	211	9.2403115666757e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	212	6.826347593701359e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	213	3.4022742871232716e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	214	4.4851354568445616e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	215	3.456157253983348e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	216	2.3309185842775634e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	217	6.955395023772312e-05	5000	motif_center	T_NK
RORA	Mixed_myeloid	218	0.0001114094889686089	5000	motif_center	T_NK
RORA	Mixed_myeloid	219	0.00013546810033775473	5000	motif_center	T_NK
RORA	Mixed_myeloid	220	0.0001305371853648151	5000	motif_center	T_NK
RORA	Mixed_myeloid	221	0.00012732309168329717	5000	motif_center	T_NK
RORA	Mixed_myeloid	222	0.00012831342755163094	5000	motif_center	T_NK
RORA	Mixed_myeloid	223	0.00013407732012931392	5000	motif_center	T_NK
RORA	Mixed_myeloid	224	0.0001871103261756519	5000	motif_center	T_NK
RORA	Mixed_myeloid	225	0.00022706061072671254	5000	motif_center	T_NK
RORA	Mixed_myeloid	226	0.00025884275828562094	5000	motif_center	T_NK
RORA	Mixed_myeloid	227	0.00027016920823426426	5000	motif_center	T_NK
RORA	Mixed_myeloid	228	0.00024328165768252533	5000	motif_center	T_NK
RORA	Mixed_myeloid	229	0.00025671364900422535	5000	motif_center	T_NK
RORA	Mixed_myeloid	230	0.0002472387140875767	5000	motif_center	T_NK
RORA	Mixed_myeloid	231	0.00022449677562240596	5000	motif_center	T_NK
RORA	Mixed_myeloid	232	0.00023190283308426604	5000	motif_center	T_NK
RORA	Mixed_myeloid	233	0.00023519470309265158	5000	motif_center	T_NK
RORA	Mixed_myeloid	234	0.00024935472893241814	5000	motif_center	T_NK
RORA	Mixed_myeloid	235	0.00027579969718815765	5000	motif_center	T_NK
RORA	Mixed_myeloid	236	0.0003131180560919972	5000	motif_center	T_NK
RORA	Mixed_myeloid	237	0.0003438579091704073	5000	motif_center	T_NK
RORA	Mixed_myeloid	238	0.00031454793867137553	5000	motif_center	T_NK
RORA	Mixed_myeloid	239	0.0002931756488529459	5000	motif_center	T_NK
RORA	Mixed_myeloid	240	0.00044236528384685456	5000	motif_center	T_NK
RORA	Mixed_myeloid	241	0.0006330948348745461	5000	motif_center	T_NK
RORA	Mixed_myeloid	242	0.0008258277927135657	5000	motif_center	T_NK
RORA	Mixed_myeloid	243	0.0010059222669071628	5000	motif_center	T_NK
RORA	Mixed_myeloid	244	0.0011599907859630052	5000	motif_center	T_NK
RORA	Mixed_myeloid	245	0.0013197945477915187	5000	motif_center	T_NK
RORA	Mixed_myeloid	246	0.0014568616081797876	5000	motif_center	T_NK
RORA	Mixed_myeloid	247	0.0015978202526919431	5000	motif_center	T_NK
RORA	Mixed_myeloid	248	0.0017730148912422248	5000	motif_center	T_NK
RORA	Mixed_myeloid	249	0.0019597350107857167	5000	motif_center	T_NK
CEBPB	B_cell	-250	0.0011989436680362345	5000	motif_center	Myeloid
CEBPB	B_cell	-249	0.0010821978034320332	5000	motif_center	Myeloid
CEBPB	B_cell	-248	0.0009827835365798737	5000	motif_center	Myeloid
CEBPB	B_cell	-247	0.0009005009935588114	5000	motif_center	Myeloid
CEBPB	B_cell	-246	0.0007743412880126448	5000	motif_center	Myeloid
CEBPB	B_cell	-245	0.0006687804184187024	5000	motif_center	Myeloid
CEBPB	B_cell	-244	0.0005442711522512965	5000	motif_center	Myeloid
CEBPB	B_cell	-243	0.00044501718029900167	5000	motif_center	Myeloid
CEBPB	B_cell	-242	0.0003627702589162757	5000	motif_center	Myeloid
CEBPB	B_cell	-241	0.00028666004487351744	5000	motif_center	Myeloid
CEBPB	B_cell	-240	0.0002163402233970541	5000	motif_center	Myeloid
CEBPB	B_cell	-239	0.00021440481489991368	5000	motif_center	Myeloid
CEBPB	B_cell	-238	0.00014642014536923832	5000	motif_center	Myeloid
CEBPB	B_cell	-237	0.00017742822978657332	5000	motif_center	Myeloid
CEBPB	B_cell	-236	0.0001887834148113685	5000	motif_center	Myeloid
CEBPB	B_cell	-235	0.00019020825469966878	5000	motif_center	Myeloid
CEBPB	B_cell	-234	0.00018381824183889795	5000	motif_center	Myeloid
CEBPB	B_cell	-233	0.00018386375801903842	5000	motif_center	Myeloid
CEBPB	B_cell	-232	0.00017745989237465554	5000	motif_center	Myeloid
CEBPB	B_cell	-231	0.00017237598267954473	5000	motif_center	Myeloid
CEBPB	B_cell	-230	0.00017823365752895693	5000	motif_center	Myeloid
CEBPB	B_cell	-229	0.0001902379374243905	5000	motif_center	Myeloid
CEBPB	B_cell	-228	0.000205683600200074	5000	motif_center	Myeloid
CEBPB	B_cell	-227	0.00019176568167124462	5000	motif_center	Myeloid
CEBPB	B_cell	-226	0.00015949898662075135	5000	motif_center	Myeloid
CEBPB	B_cell	-225	0.0001997804071382863	5000	motif_center	Myeloid
CEBPB	B_cell	-224	0.00019447233068679674	5000	motif_center	Myeloid
CEBPB	B_cell	-223	0.0002208502329222456	5000	motif_center	Myeloid
CEBPB	B_cell	-222	0.00022343618015648395	5000	motif_center	Myeloid
CEBPB	B_cell	-221	0.00017698905116655646	5000	motif_center	Myeloid
CEBPB	B_cell	-220	0.00014951916863166145	5000	motif_center	Myeloid
CEBPB	B_cell	-219	0.00011556121014465962	5000	motif_center	Myeloid
CEBPB	B_cell	-218	0.0001006257198755303	5000	motif_center	Myeloid
CEBPB	B_cell	-217	0.00013142577649547828	5000	motif_center	Myeloid
CEBPB	B_cell	-216	0.00012357980019186933	5000	motif_center	Myeloid
