tf	group	offset_bp	cutsite_cpm	n_sites	total_motif_hits	signal_column	site_coordinate	lineage
SPIB	B_cell	-47	0.006607850690162084	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-46	0.006626739194499748	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-45	0.006685879757921455	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-44	0.006571506595059589	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-43	0.006580104127159839	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-42	0.006585966077149098	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-41	0.006627781321433408	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-40	0.006741112358202369	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-39	0.0066797572787833225	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-38	0.006827869222153771	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-37	0.006956701853715351	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-36	0.006986662936607319	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-35	0.007049320671797508	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-34	0.006925698649930701	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-33	0.006915407675980639	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-32	0.007125526015679187	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-31	0.007235730683729124	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-30	0.007123050970657531	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-29	0.007007505423963346	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-28	0.007256703437636917	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-27	0.007334471973195787	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-26	0.007276373533095609	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-25	0.0073714673878541555	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-24	0.007542896870639715	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-23	0.007547456164577582	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-22	0.007676679599095203	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-21	0.007620535145407545	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-20	0.007516713490969393	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-19	0.007516452958831171	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-18	0.007653883128191449	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-17	0.007861396163198305	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-16	0.0077586166395239185	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-15	0.007270641848038885	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-14	0.006222134369285054	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-13	0.005229901612545574	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-12	0.0053442747762170555	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-11	0.005194339113546356	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-10	0.006639114418829556	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-9	0.005689217966789587	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-8	0.005624866780874953	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-7	0.0061313392750183115	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-6	0.004573363194753641	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-5	0.0061117994354929666	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-4	0.006531124266558986	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-3	0.0039144800011697775	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-2	0.005507758046302543	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	-1	0.004862031674739857	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	0	0.004824905987986969	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	1	0.005511014684531545	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	2	0.003929460540809697	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	3	0.006626348395404951	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	4	0.005982836529812827	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	5	0.004510184398432052	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	6	0.006004590883155778	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	7	0.005686221860792225	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	8	0.005637502540207777	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	9	0.0065389402037392425	119634	119634	cutsite_bigwig	motif_center	B_cell
